区域,小区名称,户型,面积(㎡),价格(元/月)
西城,车站西街14号院,2室1厅,43.09平米,4800
西城,陶然居,3室1厅,114.49平米,12000
西城,广安门外大街,1室0厅,39.34平米,4000
西城,建邦礼仕阁,1室0厅,45.93平米,11000
西城,车站西街14号院,2室1厅,47.41平米,5000
西城,未来花苑,2室1厅,90平米,8400
西城,西豪逸景,2室1厅,72.75平米,8200
西城,汽南小苑,1室1厅,42平米,5200
西城,人定湖西里,2室1厅,43.4平米,7400
西城,冠英苑小苑,2室1厅,112.2平米,14000
西城,三里河北街3号院,1室1厅,47.5平米,7000
西城,月坛北街24号院,3室2厅,134.2平米,18000
西城,北广家苑,1室1厅,38.71平米,4300
西城,畅柳苑,1室1厅,44.42平米,5300
西城,丰汇苑小苑,2室1厅,54.9平米,12400
西城,丰侨公寓,2室1厅,135.93平米,25000
西城,华龙美钰,3室1厅,147.07平米,14000
西城,小马厂西里,2室1厅,59.2平米,5400
西城,三里河北街3号院,1室1厅,47.4平米,7000
西城,阜成门南大街,1室1厅,40.3平米,7800
西城,马甸南村,2室1厅,44.8平米,7200
西城,报国寺西夹道1号西院,2室1厅,44.45平米,5800
西城,新明大同,1室1厅,44平米,5800
西城,天泽苑,2室1厅,94.81平米,11000
西城,丰汇苑小苑,2室2厅,122.3平米,24000
西城,佳慧雅苑,1室1厅,58.97平米,12000
西城,车站西街1号院,1室1厅,48.35平米,7200
西城,手帕口北街,2室1厅,47.43平米,5300
西城,丰汇苑小苑,1室1厅,40.3平米,7400
西城,三里河居民苑,3室1厅,45.8平米,8500
西城,爱民里小苑,3室1厅,55.5平米,7400
西城,富力信然庭,3室2厅,141.83平米,23000
西城,安德馨居,2室1厅,111.44平米,14000
西城,罗贤大同,2室1厅,48.2平米,9400
西城,德胜置业,1室0厅,92.45平米,13200
西城,宣武门西大街,2室0厅,44.39平米,5500
西城,三里河三苑,2室1厅,48.4平米,8200
西城,西北苑,2室0厅,47.4平米,5400
西城,锦官苑,3室2厅,178.81平米,30000
西城,百万庄丑苑,2室1厅,51.3平米,8400
西城,北欧印象,2室1厅,97.77平米,8000
西城,车站西街1号院,1室0厅,44.09平米,4900
西城,新壁街,2室1厅,93.82平米,10000
西城,右安门内西街甲10号院,1室1厅,38.88平米,4200
西城,依莲轩,1室1厅,59.44平米,7000
西城,枣林前街,1室1厅,43.31平米,4200
西城,右安门内大街,3室2厅,145.4平米,15000
西城,南线阁39号院,2室1厅,87.03平米,9000
西城,双槐里,2室1厅,47.58平米,5280
西城,广安苑一期,2室1厅,71.97平米,7300
西城,双旗杆西里,1室1厅,48.8平米,5200
西城,长安兴融中心,1室1厅,44.47平米,10400
西城,平原里小苑,3室1厅,83.74平米,7000
西城,朗琴苑,1室1厅,49.05平米,8400
西城,裕中西里,1室1厅,43.9平米,7000
西城,朗琴苑,3室2厅,142.44平米,17000
西城,丰汇苑小苑,2室1厅,55.2平米,9400
西城,常青藤嘉苑,1室1厅,34.45平米,4400
西城,裕中西里,2室1厅,52.9平米,8000
西城,德胜置业,1室1厅,170.41平米,24400
西城,北营房西里,2室1厅,48.4平米,7500
西城,双旗杆西里,2室1厅,42.7平米,4800
西城,三里河西路,2室1厅,52.5平米,8400
西城,太平街20号旁门,2室1厅,44.79平米,5500
西城,牛街西里,2室1厅,73.87平米,5400
西城,玉桃苑二苑,2室2厅,90.3平米,14000
西城,陶然亭路,2室1厅,48.74平米,5800
西城,白云观,2室1厅,45.3平米,8000
西城,丰汇苑小苑,2室1厅,74.2平米,11000
西城,永居大同,1室1厅,40.25平米,4400
西城,茗筑,2室1厅,105.05平米,7900
西城,枣林前街,2室1厅,51.42平米,5300
西城,马甸南村,1室1厅,40.7平米,5400
西城,白广路二条,2室2厅,90.11平米,9700
西城,丰汇苑小苑,1室1厅,45.54平米,10000
西城,德外大街12号院,3室2厅,97.77平米,20000
西城,太平桥大街,1室1厅,44.4平米,8400
西城,丰汇苑小苑,1室1厅,48.3平米,7400
西城,丽水莲花,2室1厅,104.47平米,11000
西城,牛街18,2室1厅,101.52平米,11000
西城,灵境大同,3室1厅,72.7平米,11000
西城,万博苑,3室2厅,121.37平米,13400
西城,小西天西里,2室1厅,57平米,8000
西城,万博苑,2室1厅,102.87平米,14000
西城,红莲中里,2室1厅,44.43平米,4800
西城,文联宿舍,2室1厅,55.4平米,8400
西城,华龙大厦,1室1厅,135.8平米,20000
西城,厂甸11号院,2室1厅,51.29平米,8400
西城,水泥厂宿舍楼,1室1厅,39.73平米,4500
西城,车站西街13号院,1室1厅,48.37平米,4000
西城,新明大同,2室1厅,49.5平米,7800
西城,建功北里,2室1厅,91.79平米,7000
西城,小红庙南里,2室1厅,57.54平米,5400
西城,清芷苑,3室1厅,127.41平米,13400
西城,依莲轩,3室1厅,127.15平米,12000
西城,展览路,3室1厅,109.4平米,11000
西城,恬心家苑,1室1厅,41.24平米,4800
西城,京师吉地,1室1厅,50.3平米,8100
西城,红居斜街4号院,1室1厅,42.58平米,4000
西城,官苑8号,2室1厅,104.99平米,18000
西城,松树街,1室1厅,32.5平米,5400
西城,双旗杆西里,2室1厅,47.7平米,7400
西城,铁二苑,1室1厅,40.8平米,7000
西城,车站西街1号院,1室0厅,45.8平米,4500
西城,小西天西里,3室1厅,83.1平米,9400
西城,光彩大同,1室1厅,13.13平米,3400
西城,太平街20号旁门,1室1厅,45.24平米,4500
西城,畅柳苑,2室1厅,55.54平米,7200
西城,三里河三苑,2室1厅,44平米,7800
西城,丽阳四季,1室1厅,50.84平米,7000
西城,百万庄巳苑,1室1厅,51.5平米,7400
西城,航空大同40号院,2室1厅,45.1平米,8400
西城,丰汇苑小苑,2室2厅,108.8平米,18400
西城,白云路七号院,2室1厅,47.8平米,5800
西城,新安南里,1室1厅,33.33平米,4000
西城,马连道路甲18号院,2室1厅,52.31平米,5000
西城,中信禧苑,3室2厅,124.43平米,22000
西城,建功北里,3室2厅,94.47平米,9400
西城,西斜街,1室1厅,32.9平米,7000
西城,西安门北巷,1室0厅,13.7平米,3000
西城,大六部口,3室1厅,79.5平米,13900
西城,民康大同30号院,3室1厅,81平米,13000
西城,莲花池西路24号院,1室1厅,44.92平米,5700
西城,四合上院,2室1厅,97.27平米,14000
西城,天安国汇,2室2厅,153.51平米,34000
西城,真武庙三里,2室1厅,40.2平米,7500
西城,阜成门南大街,3室0厅,70.2平米,11400
西城,小红庙,2室1厅,47.91平米,4400
西城,天宁寺西里,2室1厅,40.4平米,4200
西城,阜成门外大街甲40号,2室1厅,45.2平米,8000
西城,德外大街12号院,3室1厅,97.77平米,15000
西城,丰汇苑小苑,2室2厅,105.9平米,22000
西城,天宁寺西里,2室1厅,48.27平米,4700
西城,五栋大楼,4室2厅,252.89平米,44000
西城,物华大厦,3室2厅,191.43平米,30000
西城,新风北里,2室1厅,55.3平米,7800
西城,华荣公寓,3室2厅,244.31平米,74000
西城,大红罗厂3号院,3室1厅,134.8平米,20000
西城,天仙大同,9室1厅,77平米,40000
西城,佟麟阁路52号院,1室1厅,47平米,7700
西城,丰汇苑小苑,1室0厅,38.58平米,8400
西城,西派国际公寓,3室2厅,191.5平米,35000
西城,北广家苑,2室1厅,83.01平米,11000
西城,华荣公寓,4室2厅,247.48平米,53000
西城,西经路,2室1厅,43.88平米,5000
西城,汽北小苑,2室1厅,50.9平米,8000
西城,文兴街3号院,2室1厅,47.7平米,7300
西城,复地西绒线25号,4室2厅,377.27平米,70000
西城,什坊街,2室1厅,52.4平米,8400
西城,红山世家,3室1厅,93.12平米,19000
西城,教场口5号院,1室1厅,41.37平米,7000
西城,华龙大厦,2室1厅,138.24平米,20400
西城,四合上院,4室2厅,189.28平米,28000
西城,右安门内西街1号院,1室1厅,49.43平米,4800
西城,黑窑厂西里,2室1厅,40.51平米,7200
西城,中信禧苑,3室2厅,124.54平米,19000
西城,丰侨公寓,1室0厅,47.84平米,12000
西城,羊肉大同120号院,1室1厅,43.5平米,7300
西城,华荣公寓,3室2厅,180.37平米,42000
西城,西经路19号院,2室1厅,47.71平米,5400
西城,清芷苑,4室3厅,284.43平米,33000
西城,人定湖北巷,1室1厅,40.1平米,4800
西城,宝产大同14号院,3室2厅,143.5平米,22400
西城,西交民巷52号院,2室1厅,55.1平米,10000
西城,建邦礼仕阁,1室1厅,82.42平米,14000
西城,成铭大厦,3房间3卫,178.88平米,19400
西城,西豪逸景,2室1厅,113.43平米,12000
西城,荣丰2008,1室1厅,27.85平米,4900
西城,金宸国际公寓,3室2厅,204.41平米,40000
西城,灵境大同,2室1厅,48.3平米,8800
西城,南礼士路45号院,1室1厅,43.32平米,10000
西城,北三环中路,2室1厅,44.2平米,7400
西城,清芷苑,2室1厅,91.74平米,9400
西城,小马厂南里,2室1厅,51.71平米,7000
西城,泰和嘉苑,1室0厅,39.94平米,4800
西城,新风南里,2室1厅,42.8平米,7200
西城,地藏庵,3室1厅,45.9平米,8900
西城,太仆寺33号院,2室1厅,45.1平米,8400
西城,宏汇苑小苑,3室2厅,98.39平米,24000
西城,红莲中里,3室1厅,93.44平米,9000
西城,汽南小苑,2室1厅,44.1平米,5400
西城,天缘公寓,3室1厅,181.11平米,14000
西城,鸭子桥路,1室1厅,42.54平米,4300
西城,车站西街14号院,1室1厅,40.27平米,4900
西城,手帕口西一巷,1室0厅,41.95平米,4800
西城,富力摩根中心,2房间1卫,144.35平米,19000
西城,西派国际公寓,3室1厅,191.5平米,44000
西城,馨莲茗苑,1室1厅,43.2平米,5000
西城,长安兴融中心,4室2厅,291.95平米,70000
西城,西绦大同,3室1厅,49.3平米,12400
西城,官苑8号,3室2厅,151.87平米,27000
西城,丰汇苑小苑,2室1厅,54.9平米,10200
西城,盛晖嘉苑,2室1厅,84.09平米,13000
西城,新纪元公寓,1室1厅,77.83平米,5400
西城,德胜置业,1室1厅,91.84平米,13000
西城,新街口西里三苑,2室1厅,50.13平米,7800
西城,北礼士路,3室1厅,74.7平米,8800
西城,北环中心,1室0厅,247.13平米,45000
西城,恒华国际商务中心,4室2厅,223.32平米,41000
西城,百万庄17号院,2室1厅,42.4平米,8400
西城,长安兴融中心,2室2厅,121.89平米,32000
西城,德外大街乙12号院,2室1厅,44.1平米,7800
西城,恬心家苑,1室0厅,41.24平米,5400
西城,南纬路南巷9号院,2室1厅,44.92平米,7200
西城,信德苑,3室1厅,107.85平米,8300
西城,北露苑,1室1厅,43.5平米,5400
西城,宏汇苑小苑,3室1厅,79.4平米,14000
西城,北礼士路,2室1厅,50.4平米,9400
西城,新德街34号院,1室1厅,44.3平米,4800
西城,丰融苑,3室1厅,147.3平米,31000
西城,天安国汇,3室1厅,147.05平米,39000
西城,茗筑,2室1厅,104.44平米,8000
西城,新明嘉苑,3室1厅,113.48平米,14800
西城,北滨河路2号院,3室1厅,74平米,8400
西城,远见名苑,2室2厅,115.37平米,11000
西城,小红庙,2室1厅,43.44平米,4400
西城,华尊大厦,3室1厅,208.77平米,24000
西城,三里河三苑,3室1厅,54平米,7400
西城,新外大街5号院,2室1厅,42.9平米,8000
西城,佟麟阁路52号院,2室1厅,49.8平米,12800
西城,远见国际公寓,1室0厅,48.79平米,4200
西城,砖塔大同78号院,3室1厅,87.9平米,12000
西城,丰汇苑小苑,1室1厅,40.9平米,5800
西城,西什库大街74号院,2室1厅,48平米,9000
西城,德外大街乙12号院,2室1厅,41.1平米,5800
西城,德胜置业,1室0厅,217.31平米,32494
西城,三里河三苑,2室1厅,47平米,7500
西城,远见名苑,3室1厅,147.44平米,18000
西城,胜利三巷,1室1厅,35.17平米,4400
西城,德胜里一苑,1室1厅,38.4平米,5000
西城,西桃苑,2室1厅,44.4平米,8000
西城,德胜里一苑,2室1厅,40.1平米,7400
西城,阳光丽景,3室1厅,135.34平米,22000
西城,阜成门外北街,3室1厅,50.1平米,7800
西城,新风北街,2室1厅,44平米,7400
西城,新外大街5号院,2室1厅,42.9平米,7300
西城,立恒名苑,4室1厅,251.4平米,22000
西城,白云观,2室1厅,47.5平米,7500
西城,西便门西里,2室1厅,54.21平米,7800
西城,富国里小苑,2室1厅,73.1平米,12400
西城,牛街西里,2室1厅,73.87平米,5400
西城,玉桃苑二苑,2室2厅,90.3平米,14000
西城,陶然亭路,2室1厅,48.74平米,5800
西城,右安门内西街甲10号院,3室1厅,54.95平米,8400
西城,德胜门西大街54号,2室1厅,45.7平米,8200
西城,宏汇苑小苑,2室1厅,54.4平米,12000
西城,车站西街14号院,2室1厅,43.09平米,4800
西城,恬心家苑,2室0厅,54.34平米,7200
西城,三里河居民苑,3室1厅,45.8平米,8500
西城,手帕口北街,2室1厅,47.43平米,5300
西城,广安门外大街,3室0厅,59.21平米,4400
西城,宏汇苑小苑,3室1厅,81.2平米,13000
西城,中华家苑,4室2厅,278.81平米,34000
西城,四平苑,2室1厅,85.19平米,8400
西城,天仙大同,9室1厅,77平米,40000
西城,佟麟阁路52号院,1室1厅,47平米,7700
西城,复地西绒线25号,4室2厅,259.4平米,49800
西城,物华大厦,2室1厅,110.2平米,17000
西城,华荣公寓,3室2厅,244.31平米,74000
西城,月坛西街西里,2室1厅,42平米,8000
西城,庄胜二期,3室2厅,140.47平米,24000
西城,文兴街3号院,2室1厅,47.7平米,7300
西城,复地西绒线25号,4室2厅,377.27平米,70000
西城,什坊街,2室1厅,52.4平米,8400
西城,红山世家,3室1厅,93.12平米,19000
西城,阳光丽景,3室1厅,135.34平米,22000
西城,西派国际公寓,2室2厅,130.22平米,20000
西城,小红庙,2室1厅,52.95平米,4400
西城,宏汇苑小苑,2室1厅,44平米,12000
西城,德胜凯旋,1房间1卫,54.54平米,9000
西城,车站西街13号院,2室1厅,45.25平米,4400
西城,枫桦豪景一期,3室2厅,185.39平米,20000
西城,西南苑,1室1厅,33.45平米,5900
西城,金宸国际公寓,3室2厅,204.41平米,43000
西城,赵登禹路,1室0厅,11.8平米,4400
西城,中信锦苑,1室1厅,74.4平米,9000
西城,北滨河路2号院,2室1厅,51.2平米,7400
西城,宏汇苑小苑,2室1厅,42.9平米,12000
西城,阳光丽景,2室1厅,98.04平米,13000
西城,西京尊府,1室1厅,54.1平米,14400
西城,阜成门外北四巷,4室1厅,119.9平米,14000
西城,蝶翠华庭,1室1厅,59.22平米,5800
西城,玺源台,1室1厅,52.83平米,8000
西城,三里河西路,2室1厅,55.04平米,7300
西城,荣丰2008,1室1厅,34.2平米,4400
西城,荣丰2008,1室0厅,34.34平米,4400
西城,荣丰2008,1室0厅,23.94平米,3800
西城,育人里小苑,2室2厅,72.77平米,7300
西城,荣丰2008,1室0厅,24.42平米,3800
西城,广安门外大街,2室1厅,44.34平米,4800
西城,立恒名苑,7室3厅,432.82平米,48300
西城,复兴门外大街,1室1厅,38.3平米,5300
西城,考拉社苑,1室0厅,50.83平米,4400
西城,考拉社苑,1室0厅,33.89平米,4200
西城,畅柳苑,2室1厅,55.54平米,7200
西城,新外大街甲8号院,2室1厅,44.7平米,7400
西城,苇坑大同,1室1厅,11.53平米,4400
西城,新安南里,2室1厅,48.83平米,7000
西城,右安门内西街甲10号院,1室1厅,44.49平米,4700
西城,金贸中心,2房间1卫,84平米,19000
西城,建邦礼仕阁,2室1厅,145.39平米,29000
西城,水电部宿舍,2室1厅,82.9平米,8400
西城,四合上院,3室1厅,140.92平米,25000
西城,扣钟北里,1室1厅,39.4平米,7000
西城,椿树馆街,2室0厅,49.99平米,4800
西城,车公庄北里,2室1厅,83.04平米,8400
西城,裕中西里,2室1厅,72.38平米,8300
西城,复兴门北大街,3室1厅,85.1平米,13400
西城,丽豪苑,3室2厅,224.44平米,40000
西城,椿树苑,4室2厅,154.11平米,21000
西城,五栋大楼,4室3厅,452.94平米,104000
西城,南沙沟小苑,3室1厅,75.7平米,13000
西城,凯迪尚府,2室1厅,107.35平米,13000
西城,丰汇苑小苑,2室2厅,127平米,17400
西城,新文化街,2室1厅,57.3平米,14000
西城,长安兴融中心,1室1厅,75.43平米,14000
西城,丰汇苑小苑,2室2厅,91.1平米,17000
西城,北露苑,2室1厅,74.2平米,8400
西城,德胜置业,1室0厅,92.45平米,14000
西城,三里河二苑,3室1厅,112.7平米,18000
西城,丰汇苑小苑,2室2厅,107平米,18400
西城,西城晶华,2室1厅,115.45平米,23000
西城,德胜置业,1室0厅,120.48平米,14400
西城,小红庙,1室1厅,42.43平米,4800
西城,西城晶华,3室2厅,140.98平米,35000
西城,羊肉大同120号院,1室1厅,41.4平米,7300
西城,朗琴苑,2室1厅,104.57平米,14000
西城,宏汇苑小苑,3室1厅,81.2平米,13000
西城,官苑公寓,4室2厅,237.54平米,39000
西城,西黄城根44号院,3室1厅,104.8平米,17000
西城,展览路24号院,1室1厅,39.4平米,4400
西城,安德路,3室2厅,124.95平米,13400
西城,红莲南里,1室1厅,35.17平米,4400
西城,信和嘉苑,1室0厅,45.79平米,4400
西城,四平苑,2室1厅,85.19平米,8400
西城,中华家苑,4室2厅,278.81平米,34000
西城,复地西绒线25号,4室2厅,259.4平米,49800
西城,物华大厦,2室1厅,110.2平米,17000
西城,三里河居民苑,2室1厅,40.3平米,7400
西城,汽南小苑,2室1厅,42.4平米,5800
西城,丽水莲花,4室2厅,227.24平米,22000
西城,金宸国际公寓,2室1厅,134.79平米,23000
西城,金宸国际公寓,2室1厅,133.08平米,23000
西城,西城晶华,4室2厅,192.3平米,43000
西城,宏汇苑小苑,3室1厅,81.2平米,13000
西城,新风北里,2室1厅,55.3平米,7800
西城,五栋大楼,4室2厅,252.89平米,44000
西城,物华大厦,3室2厅,191.43平米,30000
西城,天仙大同,9室1厅,77平米,40000
西城,佟麟阁路52号院,1室1厅,47平米,7700
西城,大红罗厂3号院,3室1厅,134.8平米,20000
西城,华荣公寓,3室2厅,244.31平米,74000
西城,庄胜二期,3室2厅,140.47平米,24000
西城,汽南小苑,2室1厅,42.4平米,5800
西城,尚座大厦,4房间1卫,132.41平米,25000
西城,月坛西街西里,2室1厅,42平米,8000
西城,教场口5号院,1室1厅,41.37平米,7000
西城,华龙大厦,2室1厅,138.24平米,20400
西城,什坊街,2室1厅,52.4平米,8400
西城,四合上院,4室2厅,189.28平米,28000
西城,右安门内西街1号院,1室1厅,49.43平米,4800
西城,西经路19号院,2室1厅,47.71平米,5400
西城,西斜街,3室1厅,44.8平米,11000
西城,枫桦豪景一期,3室2厅,185.39平米,23000
西城,新纪元公寓,1室1厅,77.83平米,5400
西城,盛晖嘉苑,2室1厅,84.09平米,13000
西城,丰融苑,3室1厅,150.1平米,34000
西城,德胜置业,1室1厅,91.84平米,13000
西城,乐城,1室0厅,42.88平米,4400
西城,德外大街乙12号院,2室1厅,44.1平米,7800
西城,金宸国际公寓,3室2厅,204.41平米,40000
西城,尚座大厦,3室1厅,88.85平米,20000
西城,小石桥大同3号院,2室1厅,48.8平米,10000
西城,丽豪苑,3室2厅,224.44平米,40000
西城,阔带大同,1室1厅,13.3平米,44000
西城,国英苑,2室1厅,75.1平米,13000
